value,count,class,zone,group
0.6663,55,Temperate Conifer Forests,5,Invertebrades
0.6664,38,Temperate Conifer Forests,5,Invertebrades
0.6665,12,Temperate Conifer Forests,5,Invertebrades
0.6666,37,Temperate Conifer Forests,5,Invertebrades
0.6667,1,Temperate Conifer Forests,5,Invertebrades
0.6668,7,Temperate Conifer Forests,5,Invertebrades
0.6669,5,Temperate Conifer Forests,5,Invertebrades
0.667,6,Temperate Conifer Forests,5,Invertebrades
0.6671,2,Temperate Conifer Forests,5,Invertebrades
0.6675,3,Temperate Conifer Forests,5,Invertebrades
0.6677,158,Temperate Conifer Forests,5,Invertebrades
0.6678,14,Temperate Conifer Forests,5,Invertebrades
0.668,1,Temperate Conifer Forests,5,Invertebrades
0.6683,5,Temperate Conifer Forests,5,Invertebrades
0.6684,20,Temperate Conifer Forests,5,Invertebrades
0.6685,1,Temperate Conifer Forests,5,Invertebrades
0.6686,14,Temperate Conifer Forests,5,Invertebrades
0.6687,2,Temperate Conifer Forests,5,Invertebrades
0.6689,13,Temperate Conifer Forests,5,Invertebrades
0.669,1,Temperate Conifer Forests,5,Invertebrades
0.6691,7,Temperate Conifer Forests,5,Invertebrades
0.6693,5,Temperate Conifer Forests,5,Invertebrades
0.6695,1,Temperate Conifer Forests,5,Invertebrades
0.6696,4,Temperate Conifer Forests,5,Invertebrades
0.6697,1,Temperate Conifer Forests,5,Invertebrades
0.6698,8,Temperate Conifer Forests,5,Invertebrades
0.6699,1,Temperate Conifer Forests,5,Invertebrades
0.67,2,Temperate Conifer Forests,5,Invertebrades
0.6701,9,Temperate Conifer Forests,5,Invertebrades
0.6702,2,Temperate Conifer Forests,5,Invertebrades
0.6703,14,Temperate Conifer Forests,5,Invertebrades
0.6704,5,Temperate Conifer Forests,5,Invertebrades
0.6705,8,Temperate Conifer Forests,5,Invertebrades
0.6706,3,Temperate Conifer Forests,5,Invertebrades
0.6707,7,Temperate Conifer Forests,5,Invertebrades
0.6709,1,Temperate Conifer Forests,5,Invertebrades
0.671,5,Temperate Conifer Forests,5,Invertebrades
0.6713,3,Temperate Conifer Forests,5,Invertebrades
0.6714,12,Temperate Conifer Forests,5,Invertebrades
0.6715,2,Temperate Conifer Forests,5,Invertebrades
0.6716,12,Temperate Conifer Forests,5,Invertebrades
0.6718,30,Temperate Conifer Forests,5,Invertebrades
0.6719,2,Temperate Conifer Forests,5,Invertebrades
0.6721,6,Temperate Conifer Forests,5,Invertebrades
0.6725,1,Temperate Conifer Forests,5,Invertebrades
0.6727,49,Temperate Conifer Forests,5,Invertebrades
0.6728,34,Temperate Conifer Forests,5,Invertebrades
0.6729,1,Temperate Conifer Forests,5,Invertebrades
0.6734,147,Temperate Conifer Forests,5,Invertebrades
0.6736,1,Temperate Conifer Forests,5,Invertebrades
0.6741,1,Temperate Conifer Forests,5,Invertebrades
0.6743,7,Temperate Conifer Forests,5,Invertebrades
0.6745,10,Temperate Conifer Forests,5,Invertebrades
0.6753,1,Temperate Conifer Forests,5,Invertebrades
0.6754,12,Temperate Conifer Forests,5,Invertebrades
0.6755,4,Temperate Conifer Forests,5,Invertebrades
0.6756,57,Temperate Conifer Forests,5,Invertebrades
0.6758,1,Temperate Conifer Forests,5,Invertebrades
0.6759,1,Temperate Conifer Forests,5,Invertebrades
0.676,1,Temperate Conifer Forests,5,Invertebrades
0.6763,1,Temperate Conifer Forests,5,Invertebrades
0.6764,2,Temperate Conifer Forests,5,Invertebrades
0.6765,46,Temperate Conifer Forests,5,Invertebrades
0.6767,27,Temperate Conifer Forests,5,Invertebrades
0.6768,6,Temperate Conifer Forests,5,Invertebrades
0.6769,5,Temperate Conifer Forests,5,Invertebrades
0.6772,1,Temperate Conifer Forests,5,Invertebrades
0.6775,5,Temperate Conifer Forests,5,Invertebrades
0.6783,13,Temperate Conifer Forests,5,Invertebrades
0.6784,2,Temperate Conifer Forests,5,Invertebrades
0.6785,3,Temperate Conifer Forests,5,Invertebrades
0.6787,4,Temperate Conifer Forests,5,Invertebrades
0.6791,2,Temperate Conifer Forests,5,Invertebrades
0.6792,1,Temperate Conifer Forests,5,Invertebrades
0.6794,21,Temperate Conifer Forests,5,Invertebrades
0.6797,20,Temperate Conifer Forests,5,Invertebrades
0.6798,2,Temperate Conifer Forests,5,Invertebrades
0.6799,2,Temperate Conifer Forests,5,Invertebrades
0.68,2,Temperate Conifer Forests,5,Invertebrades
0.6803,1,Temperate Conifer Forests,5,Invertebrades
0.6807,1,Temperate Conifer Forests,5,Invertebrades
0.6808,185,Temperate Conifer Forests,5,Invertebrades
0.6812,105,Temperate Conifer Forests,5,Invertebrades
0.6813,1,Temperate Conifer Forests,5,Invertebrades
0.6815,1,Temperate Conifer Forests,5,Invertebrades
0.6823,10,Temperate Conifer Forests,5,Invertebrades
0.6824,3,Temperate Conifer Forests,5,Invertebrades
0.6825,1,Temperate Conifer Forests,5,Invertebrades
0.6826,609,Temperate Conifer Forests,5,Invertebrades
0.6828,360,Temperate Conifer Forests,5,Invertebrades
0.6831,476,Temperate Conifer Forests,5,Invertebrades
0.6832,1130,Temperate Conifer Forests,5,Invertebrades
0.6833,8,Temperate Conifer Forests,5,Invertebrades
0.684,3,Temperate Conifer Forests,5,Invertebrades
0.6841,4,Temperate Conifer Forests,5,Invertebrades
0.6843,1,Temperate Conifer Forests,5,Invertebrades
0.6857,23,Temperate Conifer Forests,5,Invertebrades
0.6858,4,Temperate Conifer Forests,5,Invertebrades
0.6859,73,Temperate Conifer Forests,5,Invertebrades
0.686,2,Temperate Conifer Forests,5,Invertebrades
0.6863,3,Temperate Conifer Forests,5,Invertebrades
0.6867,1,Temperate Conifer Forests,5,Invertebrades
0.6868,1,Temperate Conifer Forests,5,Invertebrades
0.6869,1,Temperate Conifer Forests,5,Invertebrades
0.687,57,Temperate Conifer Forests,5,Invertebrades
0.6873,2,Temperate Conifer Forests,5,Invertebrades
0.6887,63,Temperate Conifer Forests,5,Invertebrades
0.6894,1,Temperate Conifer Forests,5,Invertebrades
0.6896,9,Temperate Conifer Forests,5,Invertebrades
0.6898,57,Temperate Conifer Forests,5,Invertebrades
0.6902,1,Temperate Conifer Forests,5,Invertebrades
0.6904,1,Temperate Conifer Forests,5,Invertebrades
0.6906,138,Temperate Conifer Forests,5,Invertebrades
0.6907,23,Temperate Conifer Forests,5,Invertebrades
0.6908,2,Temperate Conifer Forests,5,Invertebrades
0.6909,4,Temperate Conifer Forests,5,Invertebrades
0.6914,1,Temperate Conifer Forests,5,Invertebrades
0.6917,185,Temperate Conifer Forests,5,Invertebrades
0.6918,19,Temperate Conifer Forests,5,Invertebrades
0.692,1,Temperate Conifer Forests,5,Invertebrades
0.6922,44,Temperate Conifer Forests,5,Invertebrades
0.6926,1,Temperate Conifer Forests,5,Invertebrades
0.6928,70,Temperate Conifer Forests,5,Invertebrades
0.6929,65,Temperate Conifer Forests,5,Invertebrades
0.693,7,Temperate Conifer Forests,5,Invertebrades
0.6931,1,Temperate Conifer Forests,5,Invertebrades
0.6932,4,Temperate Conifer Forests,5,Invertebrades
0.6935,1,Temperate Conifer Forests,5,Invertebrades
0.6937,4,Temperate Conifer Forests,5,Invertebrades
0.6938,30,Temperate Conifer Forests,5,Invertebrades
0.6941,46,Temperate Conifer Forests,5,Invertebrades
0.6942,43,Temperate Conifer Forests,5,Invertebrades
0.6943,23,Temperate Conifer Forests,5,Invertebrades
0.6945,1,Temperate Conifer Forests,5,Invertebrades
0.6947,7,Temperate Conifer Forests,5,Invertebrades
0.6948,2,Temperate Conifer Forests,5,Invertebrades
0.6952,7,Temperate Conifer Forests,5,Invertebrades
0.6953,18,Temperate Conifer Forests,5,Invertebrades
0.6954,7,Temperate Conifer Forests,5,Invertebrades
0.6955,63,Temperate Conifer Forests,5,Invertebrades
0.6957,8,Temperate Conifer Forests,5,Invertebrades
0.6958,41,Temperate Conifer Forests,5,Invertebrades
0.6959,61,Temperate Conifer Forests,5,Invertebrades
0.696,13,Temperate Conifer Forests,5,Invertebrades
0.6961,18,Temperate Conifer Forests,5,Invertebrades
0.6964,13,Temperate Conifer Forests,5,Invertebrades
0.6966,8,Temperate Conifer Forests,5,Invertebrades
0.6968,7,Temperate Conifer Forests,5,Invertebrades
0.6969,15,Temperate Conifer Forests,5,Invertebrades
0.697,6,Temperate Conifer Forests,5,Invertebrades
0.6971,6,Temperate Conifer Forests,5,Invertebrades
0.6973,3,Temperate Conifer Forests,5,Invertebrades
0.6975,1,Temperate Conifer Forests,5,Invertebrades
0.6976,35,Temperate Conifer Forests,5,Invertebrades
0.6977,2,Temperate Conifer Forests,5,Invertebrades
0.6979,8,Temperate Conifer Forests,5,Invertebrades
0.6982,5,Temperate Conifer Forests,5,Invertebrades
0.6983,1,Temperate Conifer Forests,5,Invertebrades
0.6984,1,Temperate Conifer Forests,5,Invertebrades
0.6985,1,Temperate Conifer Forests,5,Invertebrades
0.6987,15,Temperate Conifer Forests,5,Invertebrades
0.6988,1,Temperate Conifer Forests,5,Invertebrades
0.6992,58,Temperate Conifer Forests,5,Invertebrades
0.6997,4,Temperate Conifer Forests,5,Invertebrades
0.6999,56,Temperate Conifer Forests,5,Invertebrades
0.7001,1,Temperate Conifer Forests,5,Invertebrades
0.7003,1,Temperate Conifer Forests,5,Invertebrades
0.7004,71,Temperate Conifer Forests,5,Invertebrades
0.7005,1,Temperate Conifer Forests,5,Invertebrades
0.701,9,Temperate Conifer Forests,5,Invertebrades
0.7014,1,Temperate Conifer Forests,5,Invertebrades
0.7017,3,Temperate Conifer Forests,5,Invertebrades
0.7019,9,Temperate Conifer Forests,5,Invertebrades
0.702,3,Temperate Conifer Forests,5,Invertebrades
0.7021,12,Temperate Conifer Forests,5,Invertebrades
0.7023,17,Temperate Conifer Forests,5,Invertebrades
0.7024,11,Temperate Conifer Forests,5,Invertebrades
0.7025,20,Temperate Conifer Forests,5,Invertebrades
0.7026,4,Temperate Conifer Forests,5,Invertebrades
0.7029,3,Temperate Conifer Forests,5,Invertebrades
0.7031,1,Temperate Conifer Forests,5,Invertebrades
0.7032,4,Temperate Conifer Forests,5,Invertebrades
0.7035,66,Temperate Conifer Forests,5,Invertebrades
0.7036,3,Temperate Conifer Forests,5,Invertebrades
0.7037,2,Temperate Conifer Forests,5,Invertebrades
0.704,71,Temperate Conifer Forests,5,Invertebrades
0.7041,6,Temperate Conifer Forests,5,Invertebrades
0.7043,15,Temperate Conifer Forests,5,Invertebrades
0.7046,105,Temperate Conifer Forests,5,Invertebrades
0.7057,76,Temperate Conifer Forests,5,Invertebrades
0.7058,48,Temperate Conifer Forests,5,Invertebrades
0.7067,21,Temperate Conifer Forests,5,Invertebrades
0.707,17,Temperate Conifer Forests,5,Invertebrades
0.7074,5,Temperate Conifer Forests,5,Invertebrades
0.7075,1,Temperate Conifer Forests,5,Invertebrades
0.7077,52,Temperate Conifer Forests,5,Invertebrades
0.708,22,Temperate Conifer Forests,5,Invertebrades
0.7081,1,Temperate Conifer Forests,5,Invertebrades
0.7083,83,Temperate Conifer Forests,5,Invertebrades
0.7084,5,Temperate Conifer Forests,5,Invertebrades
0.7085,19,Temperate Conifer Forests,5,Invertebrades
0.7086,9,Temperate Conifer Forests,5,Invertebrades
0.7087,128,Temperate Conifer Forests,5,Invertebrades
0.7088,21,Temperate Conifer Forests,5,Invertebrades
0.7089,13,Temperate Conifer Forests,5,Invertebrades
0.709,68,Temperate Conifer Forests,5,Invertebrades
0.7091,7,Temperate Conifer Forests,5,Invertebrades
0.7094,4,Temperate Conifer Forests,5,Invertebrades
0.7095,3,Temperate Conifer Forests,5,Invertebrades
0.7097,61,Temperate Conifer Forests,5,Invertebrades
0.7099,2,Temperate Conifer Forests,5,Invertebrades
0.7101,23,Temperate Conifer Forests,5,Invertebrades
0.7104,16,Temperate Conifer Forests,5,Invertebrades
0.7106,46,Temperate Conifer Forests,5,Invertebrades
0.711,14,Temperate Conifer Forests,5,Invertebrades
0.7115,16,Temperate Conifer Forests,5,Invertebrades
0.7118,12,Temperate Conifer Forests,5,Invertebrades
0.7119,69,Temperate Conifer Forests,5,Invertebrades
0.712,19,Temperate Conifer Forests,5,Invertebrades
0.7122,44,Temperate Conifer Forests,5,Invertebrades
0.7123,24,Temperate Conifer Forests,5,Invertebrades
0.7124,49,Temperate Conifer Forests,5,Invertebrades
0.7125,14,Temperate Conifer Forests,5,Invertebrades
0.7128,11,Temperate Conifer Forests,5,Invertebrades
0.7129,54,Temperate Conifer Forests,5,Invertebrades
0.713,111,Temperate Conifer Forests,5,Invertebrades
0.7131,18,Temperate Conifer Forests,5,Invertebrades
0.7133,25,Temperate Conifer Forests,5,Invertebrades
0.7135,1,Temperate Conifer Forests,5,Invertebrades
0.7141,65,Temperate Conifer Forests,5,Invertebrades
0.7144,48,Temperate Conifer Forests,5,Invertebrades
0.7151,66,Temperate Conifer Forests,5,Invertebrades
0.7154,9,Temperate Conifer Forests,5,Invertebrades
0.7157,55,Temperate Conifer Forests,5,Invertebrades
0.7158,57,Temperate Conifer Forests,5,Invertebrades
0.7159,1,Temperate Conifer Forests,5,Invertebrades
0.716,12,Temperate Conifer Forests,5,Invertebrades
0.7161,45,Temperate Conifer Forests,5,Invertebrades
0.7162,99,Temperate Conifer Forests,5,Invertebrades
0.7163,29,Temperate Conifer Forests,5,Invertebrades
0.7164,76,Temperate Conifer Forests,5,Invertebrades
0.7165,4,Temperate Conifer Forests,5,Invertebrades
0.7167,11,Temperate Conifer Forests,5,Invertebrades
0.7168,73,Temperate Conifer Forests,5,Invertebrades
0.7169,40,Temperate Conifer Forests,5,Invertebrades
0.7177,7,Temperate Conifer Forests,5,Invertebrades
0.7183,7,Temperate Conifer Forests,5,Invertebrades
0.7194,8,Temperate Conifer Forests,5,Invertebrades
0.7195,5,Temperate Conifer Forests,5,Invertebrades
0.7199,5,Temperate Conifer Forests,5,Invertebrades
0.7206,1,Temperate Conifer Forests,5,Invertebrades
0.7207,58,Temperate Conifer Forests,5,Invertebrades
0.7208,1,Temperate Conifer Forests,5,Invertebrades
0.7209,59,Temperate Conifer Forests,5,Invertebrades
0.721,11,Temperate Conifer Forests,5,Invertebrades
0.7211,45,Temperate Conifer Forests,5,Invertebrades
0.7212,2,Temperate Conifer Forests,5,Invertebrades
0.7217,51,Temperate Conifer Forests,5,Invertebrades
0.7218,25,Temperate Conifer Forests,5,Invertebrades
0.7223,56,Temperate Conifer Forests,5,Invertebrades
0.7224,11,Temperate Conifer Forests,5,Invertebrades
0.7227,11,Temperate Conifer Forests,5,Invertebrades
0.7232,2,Temperate Conifer Forests,5,Invertebrades
0.7235,114,Temperate Conifer Forests,5,Invertebrades
0.7236,2,Temperate Conifer Forests,5,Invertebrades
0.7239,3,Temperate Conifer Forests,5,Invertebrades
0.724,8,Temperate Conifer Forests,5,Invertebrades
0.7241,1,Temperate Conifer Forests,5,Invertebrades
0.7247,3,Temperate Conifer Forests,5,Invertebrades
0.7255,91,Temperate Conifer Forests,5,Invertebrades
0.7257,2,Temperate Conifer Forests,5,Invertebrades
0.7264,1,Temperate Conifer Forests,5,Invertebrades
0.7266,1,Temperate Conifer Forests,5,Invertebrades
0.7275,2,Temperate Conifer Forests,5,Invertebrades
0.7281,98,Temperate Conifer Forests,5,Invertebrades
0.7283,25,Temperate Conifer Forests,5,Invertebrades
0.7284,46,Temperate Conifer Forests,5,Invertebrades
0.7286,7,Temperate Conifer Forests,5,Invertebrades
0.7289,8,Temperate Conifer Forests,5,Invertebrades
0.729,17,Temperate Conifer Forests,5,Invertebrades
0.7296,7,Temperate Conifer Forests,5,Invertebrades
0.7299,2,Temperate Conifer Forests,5,Invertebrades
0.7302,11,Temperate Conifer Forests,5,Invertebrades
0.7307,1,Temperate Conifer Forests,5,Invertebrades
0.7309,32,Temperate Conifer Forests,5,Invertebrades
0.7326,12,Temperate Conifer Forests,5,Invertebrades
0.7329,1,Temperate Conifer Forests,5,Invertebrades
0.7333,11,Temperate Conifer Forests,5,Invertebrades
0.7334,37,Temperate Conifer Forests,5,Invertebrades
0.7335,14,Temperate Conifer Forests,5,Invertebrades
0.7337,1,Temperate Conifer Forests,5,Invertebrades
0.7338,57,Temperate Conifer Forests,5,Invertebrades
0.7341,62,Temperate Conifer Forests,5,Invertebrades
0.7342,4,Temperate Conifer Forests,5,Invertebrades
0.735,2,Temperate Conifer Forests,5,Invertebrades
0.7351,65,Temperate Conifer Forests,5,Invertebrades
0.7352,1,Temperate Conifer Forests,5,Invertebrades
0.7355,12,Temperate Conifer Forests,5,Invertebrades
0.7362,10,Temperate Conifer Forests,5,Invertebrades
0.7367,31,Temperate Conifer Forests,5,Invertebrades
0.7372,16,Temperate Conifer Forests,5,Invertebrades
0.7375,89,Temperate Conifer Forests,5,Invertebrades
0.7379,1,Temperate Conifer Forests,5,Invertebrades
0.7381,89,Temperate Conifer Forests,5,Invertebrades
0.7383,16,Temperate Conifer Forests,5,Invertebrades
0.7386,111,Temperate Conifer Forests,5,Invertebrades
0.7389,5,Temperate Conifer Forests,5,Invertebrades
0.7392,9,Temperate Conifer Forests,5,Invertebrades
0.7394,5,Temperate Conifer Forests,5,Invertebrades
0.7402,17,Temperate Conifer Forests,5,Invertebrades
0.7403,64,Temperate Conifer Forests,5,Invertebrades
0.7404,4,Temperate Conifer Forests,5,Invertebrades
0.7406,1,Temperate Conifer Forests,5,Invertebrades
0.741,4,Temperate Conifer Forests,5,Invertebrades
0.7411,4,Temperate Conifer Forests,5,Invertebrades
0.7418,15,Temperate Conifer Forests,5,Invertebrades
0.7419,1,Temperate Conifer Forests,5,Invertebrades
0.742,1,Temperate Conifer Forests,5,Invertebrades
0.7421,3,Temperate Conifer Forests,5,Invertebrades
0.7422,1,Temperate Conifer Forests,5,Invertebrades
0.7424,1,Temperate Conifer Forests,5,Invertebrades
0.7426,95,Temperate Conifer Forests,5,Invertebrades
0.7427,1,Temperate Conifer Forests,5,Invertebrades
0.7429,14,Temperate Conifer Forests,5,Invertebrades
0.7432,89,Temperate Conifer Forests,5,Invertebrades
0.7433,6,Temperate Conifer Forests,5,Invertebrades
0.7434,3,Temperate Conifer Forests,5,Invertebrades
0.7435,2,Temperate Conifer Forests,5,Invertebrades
0.7436,36,Temperate Conifer Forests,5,Invertebrades
0.7437,9,Temperate Conifer Forests,5,Invertebrades
0.744,3,Temperate Conifer Forests,5,Invertebrades
0.7441,4,Temperate Conifer Forests,5,Invertebrades
0.745,2,Temperate Conifer Forests,5,Invertebrades
0.7451,81,Temperate Conifer Forests,5,Invertebrades
0.7454,1,Temperate Conifer Forests,5,Invertebrades
0.7457,1,Temperate Conifer Forests,5,Invertebrades
0.7459,11,Temperate Conifer Forests,5,Invertebrades
0.7462,1,Temperate Conifer Forests,5,Invertebrades
0.7468,3,Temperate Conifer Forests,5,Invertebrades
0.747,1,Temperate Conifer Forests,5,Invertebrades
0.7471,4,Temperate Conifer Forests,5,Invertebrades
0.7472,66,Temperate Conifer Forests,5,Invertebrades
0.7473,7,Temperate Conifer Forests,5,Invertebrades
0.7474,2,Temperate Conifer Forests,5,Invertebrades
0.7475,18,Temperate Conifer Forests,5,Invertebrades
0.7477,79,Temperate Conifer Forests,5,Invertebrades
0.7478,2,Temperate Conifer Forests,5,Invertebrades
0.7479,11,Temperate Conifer Forests,5,Invertebrades
0.7487,43,Temperate Conifer Forests,5,Invertebrades
0.7488,57,Temperate Conifer Forests,5,Invertebrades
0.749,37,Temperate Conifer Forests,5,Invertebrades
0.7502,7,Temperate Conifer Forests,5,Invertebrades
0.7506,11,Temperate Conifer Forests,5,Invertebrades
0.751,11,Temperate Conifer Forests,5,Invertebrades
0.7513,4,Temperate Conifer Forests,5,Invertebrades
0.7518,1,Temperate Conifer Forests,5,Invertebrades
0.7524,26,Temperate Conifer Forests,5,Invertebrades
0.7526,6,Temperate Conifer Forests,5,Invertebrades
0.7527,1,Temperate Conifer Forests,5,Invertebrades
0.7528,4,Temperate Conifer Forests,5,Invertebrades
0.7533,131,Temperate Conifer Forests,5,Invertebrades
0.7537,88,Temperate Conifer Forests,5,Invertebrades
0.7539,324,Temperate Conifer Forests,5,Invertebrades
0.754,29,Temperate Conifer Forests,5,Invertebrades
0.7541,1,Temperate Conifer Forests,5,Invertebrades
0.7542,14,Temperate Conifer Forests,5,Invertebrades
0.7545,1,Temperate Conifer Forests,5,Invertebrades
0.7546,220,Temperate Conifer Forests,5,Invertebrades
0.755,54,Temperate Conifer Forests,5,Invertebrades
0.7562,24,Temperate Conifer Forests,5,Invertebrades
0.7565,19,Temperate Conifer Forests,5,Invertebrades
0.7567,7,Temperate Conifer Forests,5,Invertebrades
0.7568,3,Temperate Conifer Forests,5,Invertebrades
0.757,8,Temperate Conifer Forests,5,Invertebrades
